Trace
Swept SA
A.21.04,N9000B
3110000000,-112.234931945801
3120000000,-83.0561676025391
3130000000,-109.466377258301
3140000000,-81.5915298461914
3150000000,-107.753479003906
3160000000,-81.1063079833984
3170000000,-108.174461364746
3180000000,-82.9154052734375
3190000000,-115.401031494141
3200000000,-81.8221969604492
3210000000,-115.061782836914
3220000000,-81.3542098999023
3230000000,-111.883674621582
3240000000,-81.7783966064453
3250000000,-111.838470458984
3260000000,-82.2888488769531
3270000000,-111.854080200195
3280000000,-81.5776290893555
3290000000,-116.053932189941
3300000000,-81.5820083618164
3310000000,-112.991691589355
3320000000,-81.6483993530273
3330000000,-111.24373626709
3340000000,-80.0246276855469
3350000000,-109.657722473145
3360000000,-80.6818618774414
3370000000,-110.516761779785
3380000000,-79.3590850830078
3390000000,-112.293441772461
3400000000,-80.9978179931641
3410000000,-107.845191955566
3420000000,-79.7345504760742
3430000000,-110.089958190918
3440000000,-79.345703125
3450000000,-110.382339477539
3460000000,-80.4100341796875
3470000000,-109.254409790039
3480000000,-80.0588607788086
3490000000,-114.978149414063
3500000000,-78.2297668457031
3510000000,-115.131050109863
3520000000,-80.4668426513672
3530000000,-110.339889526367
3540000000,-77.3855514526367
3550000000,-120.144897460938
3560000000,-80.369010925293
3570000000,-107.166458129883
3580000000,-80.5383682250977
3590000000,-115.575660705566
3600000000,-79.8464050292969
3610000000,-112.920913696289
3620000000,-79.6329345703125
3630000000,-107.090545654297
3640000000,-79.4591979980469
3650000000,-112.955154418945
3660000000,-79.2080917358398
3670000000,-107.768257141113
3680000000,-78.9916305541992
3690000000,-107.075317382813
3700000000,-79.7330017089844
3710000000,-112.50609588623
3720000000,-79.8512191772461
3730000000,-108.340423583984
3740000000,-80.1242523193359
3750000000,-113.55118560791
3760000000,-80.0420150756836
3770000000,-108.616241455078
3780000000,-80.3435745239258
3790000000,-107.34627532959
3800000000,-79.2077789306641
3810000000,-113.55884552002
3820000000,-79.3545837402344
3830000000,-111.249130249023
3840000000,-79.7716674804688
3850000000,-112.893768310547
3860000000,-80.0991516113281
3870000000,-105.746856689453
3880000000,-80.4701995849609
3890000000,-108.354484558105
3900000000,-79.4309692382813
3910000000,-106.08324432373
3920000000,-80.2998046875
3930000000,-108.713874816895
3940000000,-81.8626022338867
3950000000,-110.173728942871
3960000000,-79.5693283081055
3970000000,-107.527084350586
3980000000,-80.5608749389648
3990000000,-110.035179138184
4000000000,-64.925407409668
4010000000,-111.02857208252
4020000000,-78.85205078125
4030000000,-108.590057373047
4040000000,-80.8173904418945
4050000000,-114.947448730469
4060000000,-81.376838684082
4070000000,-108.936332702637
4080000000,-80.7061157226563
4090000000,-114.75267791748
4100000000,-81.0563583374023
4110000000,-113.026802062988
4120000000,-80.6871795654297
4130000000,-110.985694885254
4140000000,-80.9508666992188
4150000000,-110.630081176758
4160000000,-81.2261657714844
4170000000,-115.79955291748
4180000000,-80.9188537597656
4190000000,-116.12092590332
4200000000,-81.2043838500977
4210000000,-108.884147644043
4220000000,-79.0393753051758
4230000000,-108.960670471191
4240000000,-79.8481826782227
4250000000,-112.113571166992
4260000000,-80.8284759521484
4270000000,-112.760124206543
4280000000,-81.8768997192383
4290000000,-109.760986328125
4300000000,-79.0485687255859
4310000000,-106.899085998535
4320000000,-80.8232955932617
4330000000,-108.080917358398
4340000000,-80.5163345336914
4350000000,-108.003997802734
4360000000,-81.817253112793
4370000000,-114.356300354004
4380000000,-81.1172943115234
4390000000,-110.588920593262
4400000000,-81.3577194213867
4410000000,-112.34228515625
4420000000,-80.9980392456055
4430000000,-111.431343078613
4440000000,-80.6660385131836
4450000000,-110.38011932373
4460000000,-82.5384750366211
4470000000,-112.326759338379
4480000000,-81.0782928466797
4490000000,-110.770782470703
4500000000,-81.7154769897461
4510000000,-113.011520385742
4520000000,-80.9875411987305
4530000000,-113.949295043945
4540000000,-81.6828536987305
4550000000,-112.152854919434
4560000000,-81.5097732543945
4570000000,-109.700256347656
4580000000,-81.0969390869141
4590000000,-111.925842285156
4600000000,-82.1424560546875
4610000000,-110.619491577148
4620000000,-82.7341842651367
4630000000,-110.073692321777
4640000000,-81.5692138671875
4650000000,-118.069641113281
4660000000,-83.4586410522461
4670000000,-111.967964172363
4680000000,-82.5977249145508
4690000000,-112.659721374512
4700000000,-83.3902587890625
4710000000,-109.971038818359
4720000000,-83.3756637573242
4730000000,-110.847061157227
4740000000,-81.725700378418
4750000000,-112.942123413086
4760000000,-81.7522125244141
4770000000,-114.974906921387
4780000000,-82.7118148803711
4790000000,-115.184967041016
4800000000,-82.4168014526367
