Trace
Swept SA
A.21.04,N9000B
5620000000,-81.2485275268555
5630000000,-114.044075012207
5640000000,-83.0482406616211
5650000000,-114.228523254395
5660000000,-83.2341918945313
5670000000,-110.576919555664
5680000000,-83.7627639770508
5690000000,-112.124801635742
5700000000,-54.4543838500977
5710000000,-110.981658935547
5720000000,-82.6082305908203
5730000000,-108.301528930664
5740000000,-82.8903198242188
5750000000,-108.996856689453
5760000000,-83.0231628417969
5770000000,-114.254928588867
5780000000,-83.211540222168
5790000000,-112.608779907227
5800000000,-46.8513488769531
5810000000,-114.242492675781
5820000000,-83.5950088500977
5830000000,-112.818305969238
5840000000,-82.2422256469727
5850000000,-111.246055603027
5860000000,-83.4917068481445
5870000000,-112.871826171875
5880000000,-82.3395843505859
5890000000,-112.80078125
5900000000,-55.9754295349121
5910000000,-112.715667724609
5920000000,-82.3250732421875
5930000000,-115.582962036133
5940000000,-82.7489700317383
5950000000,-111.148643493652
5960000000,-83.1518325805664
5970000000,-111.378707885742
5980000000,-81.7485961914063
5990000000,-109.686538696289
6000000000,-61.9763679504395
6010000000,-107.184982299805
6020000000,-80.6139755249023
6030000000,-111.659194946289
6040000000,-82.9056243896484
6050000000,-115.361869812012
6060000000,-81.2209396362305
6070000000,-112.964836120605
6080000000,-81.1017761230469
6090000000,-109.076370239258
6100000000,-67.398811340332
6110000000,-110.347587585449
6120000000,-81.7026519775391
6130000000,-113.629989624023
6140000000,-81.2892303466797
6150000000,-113.258255004883
6160000000,-81.5901718139648
6170000000,-115.255081176758
6180000000,-81.2942504882813
6190000000,-111.588157653809
6200000000,-69.152458190918
6210000000,-110.00830078125
6220000000,-81.2318267822266
6230000000,-118.815406799316
6240000000,-80.7620010375977
6250000000,-107.593841552734
6260000000,-81.4701614379883
6270000000,-105.355583190918
6280000000,-78.6912841796875
6290000000,-108.372680664063
6300000000,-67.2990951538086
6310000000,-109.388244628906
6320000000,-81.3796539306641
6330000000,-108.746002197266
6340000000,-79.5780868530273
6350000000,-107.785507202148
6360000000,-80.8220138549805
6370000000,-110.061302185059
6380000000,-79.3887786865234
6390000000,-108.242752075195
6400000000,-78.7025680541992
6410000000,-109.365653991699
6420000000,-80.0129623413086
6430000000,-110.459823608398
6440000000,-80.8722305297852
6450000000,-107.853462219238
6460000000,-81.2259750366211
6470000000,-106.467224121094
6480000000,-80.6001358032227
6490000000,-107.66609954834
6500000000,-79.2306823730469
6510000000,-110.040504455566
6520000000,-79.6957931518555
6530000000,-109.693016052246
6540000000,-81.0450210571289
6550000000,-107.488548278809
6560000000,-79.8068466186523
6570000000,-106.841552734375
6580000000,-79.3868713378906
6590000000,-111.766441345215
6600000000,-77.6166381835938
6610000000,-107.847557067871
6620000000,-79.9465179443359
6630000000,-108.72575378418
6640000000,-79.7347793579102
6650000000,-112.805763244629
6660000000,-79.8504409790039
6670000000,-110.76602935791
6680000000,-79.5530471801758
6690000000,-104.13402557373
6700000000,-78.8803558349609
6710000000,-109.066772460938
6720000000,-79.4757461547852
6730000000,-108.014579772949
6740000000,-77.7055130004883
6750000000,-109.600784301758
6760000000,-77.6709136962891
6770000000,-106.983352661133
6780000000,-78.6759567260742
6790000000,-112.489433288574
6800000000,-78.1891784667969
6810000000,-109.975471496582
6820000000,-78.2454376220703
6830000000,-104.696563720703
6840000000,-78.6068649291992
6850000000,-108.48511505127
