Trace
Swept SA
A.21.04,N9000B
6720000000,-79.9900817871094
6730000000,-112.073554992676
6740000000,-78.1731796264648
6750000000,-110.492546081543
6760000000,-78.8764419555664
6770000000,-106.407752990723
6780000000,-77.6818313598633
6790000000,-109.143981933594
6800000000,-78.4653701782227
6810000000,-110.187698364258
6820000000,-78.2958679199219
6830000000,-108.729377746582
6840000000,-78.7760848999023
6850000000,-109.028137207031
6860000000,-78.3683624267578
6870000000,-114.890197753906
6880000000,-77.8745422363281
6890000000,-104.200912475586
6900000000,-70.1776733398438
6910000000,-108.511589050293
6920000000,-77.9690475463867
6930000000,-103.022422790527
6940000000,-78.0843734741211
6950000000,-106.916213989258
6960000000,-77.7416229248047
6970000000,-111.031280517578
6980000000,-77.4319381713867
6990000000,-111.935920715332
7000000000,-74.9023818969727
7010000000,-108.634017944336
7020000000,-76.2643203735352
7030000000,-104.803436279297
7040000000,-78.2309951782227
7050000000,-107.859939575195
7060000000,-78.0314025878906
7070000000,-109.504325866699
7080000000,-78.3078155517578
7090000000,-106.651321411133
7100000000,-71.7996826171875
7110000000,-115.458770751953
7120000000,-77.5208892822266
7130000000,-109.016319274902
7140000000,-76.8966598510742
7150000000,-109.456359863281
7160000000,-77.6011199951172
7170000000,-110.645713806152
7180000000,-77.3258209228516
7190000000,-105.058280944824
7200000000,-75.7620391845703
7210000000,-105.165107727051
7220000000,-77.519157409668
7230000000,-106.229499816895
7240000000,-78.6680068969727
7250000000,-109.596153259277
7260000000,-76.3426361083984
7270000000,-112.565208435059
7280000000,-78.5443801879883
7290000000,-105.910842895508
7300000000,-73.6062545776367
7310000000,-110.347351074219
7320000000,-78.921012878418
7330000000,-110.214317321777
7340000000,-78.9275970458984
7350000000,-109.772842407227
7360000000,-78.8451614379883
7370000000,-108.640014648438
7380000000,-78.5305480957031
7390000000,-109.785484313965
7400000000,-77.4127731323242
7410000000,-105.665191650391
7420000000,-77.2674026489258
7430000000,-107.25373840332
7440000000,-78.3861923217773
7450000000,-116.700233459473
7460000000,-77.673698425293
7470000000,-106.82315826416
7480000000,-78.4095001220703
7490000000,-110.988975524902
7500000000,-76.1488876342773
7510000000,-106.894889831543
7520000000,-77.9271545410156
7530000000,-110.125457763672
7540000000,-78.5525054931641
7550000000,-108.845039367676
7560000000,-78.3337020874023
7570000000,-109.765663146973
7580000000,-77.4887084960938
7590000000,-111.630653381348
7600000000,-78.6074981689453
7610000000,-110.252342224121
7620000000,-83.2757568359375
7630000000,-115.486618041992
7640000000,-82.592658996582
7650000000,-111.724945068359
7660000000,-83.231819152832
7670000000,-116.669105529785
7680000000,-83.5899810791016
7690000000,-115.187026977539
7700000000,-83.8112182617188
7710000000,-114.358840942383
7720000000,-84.2603149414063
7730000000,-112.176864624023
7740000000,-83.6995620727539
7750000000,-115.70906829834
7760000000,-83.21484375
7770000000,-111.784057617188
7780000000,-84.0996780395508
7790000000,-112.983947753906
7800000000,-78.9298858642578
7810000000,-113.843933105469
7820000000,-83.0793380737305
7830000000,-111.558784484863
7840000000,-83.3732223510742
7850000000,-111.201507568359
7860000000,-83.6883239746094
7870000000,-112.063316345215
7880000000,-82.8196105957031
7890000000,-110.163131713867
7900000000,-80.7022476196289
7910000000,-117.498641967773
7920000000,-84.0037841796875
7930000000,-112.203453063965
7940000000,-83.8797607421875
7950000000,-116.136260986328
7960000000,-84.0118408203125
7970000000,-114.495208740234
7980000000,-83.4785614013672
7990000000,-112.52596282959
8000000000,-79.0436859130859
8010000000,-111.68920135498
8020000000,-84.1084060668945
8030000000,-110.971977233887
8040000000,-82.1258010864258
8050000000,-113.086456298828
8060000000,-83.1054229736328
8070000000,-114.226341247559
8080000000,-82.4102401733398
8090000000,-109.883567810059
8100000000,-80.5047607421875
8110000000,-113.141693115234
8120000000,-83.5540313720703
8130000000,-111.737648010254
8140000000,-82.8891983032227
8150000000,-113.946395874023
8160000000,-83.2220764160156
8170000000,-113.068702697754
8180000000,-82.6051254272461
8190000000,-117.808822631836
8200000000,-83.2717514038086
8210000000,-111.856147766113
8220000000,-82.6859588623047
8230000000,-115.113410949707
8240000000,-83.1466674804688
8250000000,-112.892044067383
8260000000,-83.1196365356445
8270000000,-110.396286010742
8280000000,-83.8010940551758
8290000000,-119.817039489746
8300000000,-82.0123062133789
8310000000,-115.993217468262
8320000000,-82.6363983154297
8330000000,-115.181716918945
8340000000,-82.4294815063477
8350000000,-110.456550598145
8360000000,-83.6658401489258
8370000000,-113.86156463623
8380000000,-82.2021560668945
8390000000,-113.08317565918
8400000000,-80.0778121948242
8410000000,-116.622138977051
8420000000,-83.4196548461914
8430000000,-109.146202087402
8440000000,-82.924072265625
8450000000,-113.880828857422
8460000000,-81.1191329956055
8470000000,-112.410423278809
8480000000,-81.864501953125
8490000000,-112.180740356445
8500000000,-81.8262100219727
8510000000,-108.057746887207
8520000000,-81.7103424072266
8530000000,-112.857833862305
8540000000,-82.4977111816406
8550000000,-108.28059387207
8560000000,-82.3894424438477
8570000000,-110.024391174316
8580000000,-82.6505432128906
8590000000,-112.857582092285
8600000000,-81.6907730102539
8610000000,-108.934280395508
8620000000,-81.3189010620117
8630000000,-116.796035766602
8640000000,-79.256462097168
8650000000,-109.981002807617
8660000000,-81.7595520019531
8670000000,-112.334693908691
8680000000,-80.2016296386719
8690000000,-110.81640625
8700000000,-82.2988204956055
8710000000,-109.822242736816
8720000000,-80.3485794067383
8730000000,-108.014625549316
8740000000,-79.5852890014648
8750000000,-110.02140045166
8760000000,-80.5167922973633
8770000000,-114.299194335938
8780000000,-80.4873275756836
8790000000,-108.01749420166
8800000000,-80.6329650878906
8810000000,-108.277122497559
