Trace
Swept SA
A.21.04,N9000B
21800000,-100.06226348877
21840000,-90.3872451782227
21880000,-110.21656036377
21920000,-91.43994140625
21960000,-91.7139358520508
22000000,-90.2277450561523
22040000,-104.312965393066
22080000,-89.8066024780273
22120000,-98.3052215576172
22160000,-92.3017883300781
22200000,-103.485877990723
22240000,-91.0824203491211
22280000,-97.437858581543
22320000,-88.9476089477539
22360000,-107.263702392578
22400000,-88.3313598632813
22440000,-95.3588256835938
22480000,-88.2019119262695
22520000,-107.44149017334
22560000,-94.3713531494141
22600000,-105.088317871094
22640000,-90.8324890136719
22680000,-101.110069274902
22720000,-88.3737106323242
22760000,-103.878150939941
22800000,-90.1296997070313
22840000,-98.5325546264648
22880000,-88.2794189453125
22920000,-107.197731018066
22960000,-94.97412109375
23000000,-100.218116760254
23040000,-89.553337097168
23080000,-99.2125625610352
23120000,-89.263671875
23160000,-92.895133972168
23200000,-89.7337265014648
23240000,-102.311973571777
23280000,-89.6355514526367
23320000,-109.077339172363
23360000,-89.7217025756836
23400000,-99.1017227172852
23440000,-91.5107650756836
23480000,-113.21565246582
23520000,-91.0913162231445
23560000,-101.30712890625
23600000,-91.1488265991211
23640000,-97.115852355957
23680000,-87.7494964599609
23720000,-102.074485778809
23760000,-89.4884262084961
23800000,-98.2769317626953
23840000,-89.4922256469727
23880000,-94.706672668457
23920000,-89.6696243286133
23960000,-104.361503601074
24000000,-89.4514923095703
24040000,-101.84268951416
24080000,-91.3702774047852
24120000,-107.078704833984
24160000,-91.5852508544922
24200000,-102.017601013184
24240000,-90.5429458618164
24280000,-94.8777313232422
24320000,-90.8742370605469
24360000,-117.808647155762
24400000,-93.0086669921875
24440000,-110.84147644043
24480000,-89.5520172119141
24520000,-97.4724960327148
24560000,-87.2041015625
24600000,-108.760406494141
24640000,-90.845458984375
24680000,-96.7668151855469
24720000,-89.6438369750977
24760000,-93.4506530761719
24800000,-86.6712951660156
24840000,-97.3613510131836
24880000,-86.2974166870117
24920000,-106.962440490723
24960000,-86.7682800292969
25000000,-113.180969238281
25040000,-89.7922134399414
25080000,-99.5641860961914
25120000,-88.5074615478516
25160000,-98.4933013916016
25200000,-85.6889114379883
25240000,-94.5186004638672
25280000,-88.1195983886719
25320000,-99.0235595703125
25360000,-91.5704193115234
25400000,-99.3665390014648
25440000,-89.8963851928711
25480000,-103.015113830566
25520000,-87.9467315673828
25560000,-100.959869384766
25600000,-92.4561538696289
25640000,-110.716735839844
25680000,-92.4912948608398
25720000,-99.1187210083008
25760000,-90.5988998413086
25800000,-95.4733047485352
25840000,-91.4707183837891
25880000,-110.980514526367
25920000,-91.7635650634766
25960000,-98.3399810791016
26000000,-87.5400619506836
26040000,-103.971542358398
26080000,-88.1854705810547
26120000,-96.2795639038086
26160000,-88.8854675292969
26200000,-99.5129013061523
26240000,-92.4257354736328
26280000,-112.117179870605
26320000,-98.9718322753906
26360000,-106.707077026367
26400000,-88.518310546875
26440000,-99.3757171630859
26480000,-88.1122512817383
26520000,-102.3701171875
26560000,-92.4623565673828
26600000,-112.908157348633
26640000,-92.9627838134766
26680000,-108.502975463867
26720000,-92.9039154052734
26760000,-106.545219421387
26800000,-90.5846405029297
26840000,-101.019668579102
26880000,-89.4993667602539
26920000,-97.5147018432617
26960000,-89.8628692626953
27000000,-104.019607543945
27040000,-88.6460494995117
27080000,-90.071647644043
27120000,-88.2882919311523
27160000,-106.555999755859
27200000,-92.1139907836914
27240000,-102.637596130371
27280000,-93.1521987915039
27320000,-101.52099609375
27360000,-90.8767547607422
27400000,-104.757865905762
27440000,-87.797721862793
27480000,-98.4555587768555
27520000,-92.0771026611328
27560000,-108.362693786621
27600000,-96.5882415771484
27640000,-105.987014770508
27680000,-90.747673034668
27720000,-103.775985717773
27760000,-90.2359848022461
27800000,-98.1296005249023
27840000,-92.6227264404297
27880000,-101.913215637207
27920000,-92.093132019043
27960000,-106.549629211426
28000000,-93.9357986450195
28040000,-104.312637329102
28080000,-89.8061828613281
28120000,-96.5973358154297
28160000,-88.4470520019531
28200000,-100.994812011719
28240000,-90.8991088867188
28280000,-96.9564743041992
28320000,-92.5287933349609
28360000,-99.8094253540039
28400000,-90.9244613647461
28440000,-99.4668350219727
28480000,-89.2914886474609
28520000,-94.3125991821289
28560000,-89.5314483642578
28600000,-100.932899475098
28640000,-89.4143600463867
28680000,-94.4927444458008
28720000,-87.7160568237305
28760000,-97.0405426025391
28800000,-86.3873291015625
28840000,-104.822357177734
28880000,-92.0912857055664
28920000,-93.2698745727539
28960000,-89.3558349609375
29000000,-97.0489883422852
29040000,-87.1143493652344
29080000,-94.7135391235352
29120000,-90.7502822875977
29160000,-103.697135925293
29200000,-88.3459243774414
29240000,-96.6905288696289
29280000,-87.7285919189453
29320000,-101.606994628906
29360000,-89.9873352050781
29400000,-92.5735321044922
29440000,-88.0688781738281
29480000,-99.660026550293
29520000,-93.277961730957
29560000,-98.0771408081055
29600000,-90.5353393554688
29640000,-110.381546020508
29680000,-94.7242813110352
29720000,-102.140022277832
29760000,-91.6478729248047
29800000,-102.762954711914
29840000,-92.997428894043
29880000,-106.26195526123
29920000,-92.2735977172852
29960000,-102.209251403809
30000000,-89.5622863769531
30040000,-100.030380249023
30080000,-93.3028945922852
30120000,-101.342346191406
30160000,-91.6842041015625
30200000,-108.537101745605
30240000,-95.9500885009766
30280000,-110.891571044922
30320000,-90.7170639038086
30360000,-102.207977294922
30400000,-90.6187286376953
30440000,-104.116806030273
30480000,-92.4541778564453
30520000,-93.0367736816406
30560000,-89.3652191162109
30600000,-98.2494125366211
30640000,-89.5863494873047
30680000,-106.713066101074
30720000,-89.6696624755859
30760000,-91.7207183837891
30800000,-88.07421875
30840000,-103.336952209473
30880000,-88.7544021606445
30920000,-93.949089050293
30960000,-89.6967697143555
31000000,-100.607810974121
31040000,-94.5827789306641
31080000,-105.525131225586
31120000,-88.3278121948242
31160000,-105.195907592773
31200000,-88.0737533569336
31240000,-102.017456054688
31280000,-90.3548278808594
31320000,-104.420234680176
31360000,-91.0654220581055
31400000,-98.7594451904297
31440000,-89.8359680175781
31480000,-101.185478210449
31520000,-88.6163482666016
31560000,-98.1063537597656
31600000,-89.978401184082
31640000,-98.5270080566406
31680000,-91.7825088500977
31720000,-119.818420410156
31760000,-90.1610946655273
31800000,-91.4273529052734
31840000,-88.4403533935547
31880000,-97.1151351928711
31920000,-88.4368438720703
31960000,-100.740272521973
32000000,-89.1474304199219
32040000,-104.16227722168
32080000,-91.4428100585938
32120000,-99.5815658569336
32160000,-92.4263229370117
32200000,-92.892578125
32240000,-91.1512145996094
32280000,-101.688194274902
32320000,-93.0671691894531
32360000,-93.0296173095703
32400000,-88.751335144043
32440000,-98.1169357299805
32480000,-85.6220779418945
32520000,-91.5380096435547
32560000,-87.1004409790039
32600000,-111.305465698242
32640000,-92.8562240600586
32680000,-110.147575378418
32720000,-92.1314468383789
32760000,-99.3681793212891
32800000,-95.0576858520508
32840000,-104.544090270996
32880000,-92.1396102905273
32920000,-110.413513183594
32960000,-93.2627029418945
33000000,-106.426979064941
33040000,-90.831428527832
33080000,-99.6860656738281
33120000,-91.9930038452148
33160000,-94.3554534912109
33200000,-91.5474166870117
33240000,-106.078132629395
33280000,-92.5174942016602
33320000,-99.7524337768555
33360000,-92.9372253417969
33400000,-105.781135559082
33440000,-91.2298812866211
33480000,-102.202644348145
33520000,-91.1950302124023
33560000,-96.2286224365234
33600000,-90.445182800293
33640000,-101.311454772949
33680000,-94.9669418334961
33720000,-104.260055541992
33760000,-94.356689453125
33800000,-102.712890625
33840000,-93.7186965942383
33880000,-100.339767456055
33920000,-95.0986099243164
33960000,-101.139808654785
34000000,-92.0274963378906
34040000,-104.874977111816
34080000,-91.776969909668
34120000,-95.4262161254883
34160000,-90.4642562866211
34200000,-95.7958297729492
34240000,-90.4687652587891
34280000,-96.7247314453125
34320000,-90.6173477172852
34360000,-102.636192321777
34400000,-91.9533996582031
34440000,-98.7364349365234
34480000,-91.9471664428711
34520000,-111.328895568848
34560000,-91.3959655761719
34600000,-100.209434509277
34640000,-90.4304428100586
34680000,-97.9580001831055
34720000,-90.4313735961914
34760000,-103.053344726563
34800000,-89.0318450927734
34840000,-104.126312255859
34880000,-90.6023406982422
34920000,-102.113800048828
34960000,-90.6730651855469
35000000,-101.597496032715
35040000,-92.9343948364258
35080000,-98.4333038330078
35120000,-92.7089157104492
35160000,-95.9304122924805
35200000,-91.2163162231445
35240000,-98.6293258666992
35280000,-86.2158813476563
35320000,-97.9904174804688
35360000,-89.3872756958008
35400000,-107.08487701416
35440000,-90.0172729492188
35480000,-97.9958343505859
35520000,-91.4105911254883
35560000,-102.590942382813
35600000,-90.491584777832
35640000,-99.2003479003906
35680000,-89.4043579101563
35720000,-107.926116943359
35760000,-93.1466674804688
35800000,-99.5314788818359
35840000,-89.4741897583008
35880000,-94.7431182861328
35920000,-89.4786758422852
35960000,-96.9068984985352
36000000,-90.5999526977539
36040000,-95.0178680419922
36080000,-88.5319519042969
36120000,-103.101127624512
36160000,-90.5418090820313
36200000,-90.5695571899414
36240000,-86.9892425537109
36280000,-98.6975555419922
36320000,-88.3601760864258
36360000,-102.421966552734
36400000,-89.2818908691406
36440000,-102.927574157715
36480000,-90.6393966674805
36520000,-93.3875045776367
36560000,-89.5378341674805
36600000,-101.102081298828
36640000,-94.6519546508789
36680000,-101.915512084961
36720000,-88.9266662597656
36760000,-99.7812881469727
36800000,-89.6738739013672
36840000,-102.949089050293
36880000,-87.7973709106445
36920000,-106.160736083984
36960000,-90.0810470581055
37000000,-97.45556640625
37040000,-91.2998504638672
37080000,-109.119140625
37120000,-89.3463821411133
37160000,-107.758071899414
37200000,-94.2224578857422
37240000,-106.666343688965
37280000,-93.0931549072266
37320000,-96.015754699707
37360000,-91.8331985473633
37400000,-97.8242645263672
37440000,-92.1401290893555
37480000,-106.641296386719
37520000,-94.2636260986328
37560000,-118.672653198242
37600000,-92.4846496582031
37640000,-96.6663208007813
37680000,-86.9383239746094
37720000,-97.3678894042969
37760000,-89.4376602172852
37800000,-107.204154968262
37840000,-91.6658554077148
37880000,-101.375946044922
37920000,-82.8622436523438
37960000,-82.7584381103516
38000000,-69.7149963378906
38040000,-102.82918548584
38080000,-79.445671081543
38120000,-97.8430404663086
38160000,-89.7866363525391
38200000,-97.2577972412109
38240000,-90.5821533203125
38280000,-107.807258605957
38320000,-98.0237808227539
38360000,-110.279747009277
38400000,-90.3646926879883
38440000,-96.7808151245117
38480000,-87.629997253418
38520000,-105.921775817871
38560000,-92.7968978881836
38600000,-105.136978149414
38640000,-87.4769592285156
38680000,-98.8335952758789
38720000,-91.2872543334961
38760000,-95.9396133422852
38800000,-91.2944030761719
38840000,-98.4201431274414
38880000,-94.5865707397461
38920000,-108.483703613281
38960000,-85.904655456543
39000000,-96.0711212158203
39040000,-88.9453659057617
39080000,-108.308280944824
39120000,-91.8992767333984
39160000,-105.369560241699
39200000,-93.591438293457
39240000,-99.3543167114258
39280000,-94.7663726806641
39320000,-98.1560897827148
39360000,-89.9394989013672
39400000,-91.740837097168
39440000,-85.1197814941406
39480000,-100.165008544922
39520000,-88.2383422851563
39560000,-97.2638702392578
39600000,-91.7318496704102
39640000,-95.2987442016602
39680000,-91.7219924926758
39720000,-106.054016113281
39760000,-89.8875122070313
39800000,-104.345718383789
39840000,-90.4673614501953
39880000,-96.3107757568359
39920000,-87.3237152099609
39960000,-96.1783142089844
40000000,-92.6731491088867
